booking_day,unit_code,zone,room_nights,tariff,site_visits,public_holiday,beds
2024-12-05,U01,zone_1,12,74.02,116,0,19
2024-12-06,U01,zone_1,12,75.33,86,0,19
2024-12-07,U01,zone_1,18,61.32,124,0,19
2024-12-08,U01,zone_1,24,72.14,158,0,19
2024-12-09,U01,zone_1,29,60.63,217,0,19
2024-12-10,U01,zone_1,24,79.19,157,0,19
2024-12-11,U01,zone_1,26,70.2,156,0,19
2024-12-12,U01,zone_1,16,73.29,92,0,19
2024-12-13,U01,zone_1,11,70.63,80,0,19
2024-12-14,U01,zone_1,15,68.69,98,0,19
2024-12-15,U01,zone_1,32,66.21,166,0,19
2024-12-16,U01,zone_1,24,71.77,196,0,19
2024-12-17,U01,zone_1,25,71.69,190,0,19
2024-12-18,U01,zone_1,32,62.88,157,0,19
2024-12-19,U01,zone_1,10,72.45,98,0,19
2024-12-20,U01,zone_1,13,72.22,99,0,19
2024-12-21,U01,zone_1,13,60.45,116,0,19
2024-12-22,U01,zone_1,23,82.78,126,0,19
2024-12-23,U01,zone_1,31,68.3,183,0,19
2024-12-24,U01,zone_1,28,66.81,217,0,19
2024-12-25,U01,zone_1,28,67.25,146,0,19
2024-12-26,U01,zone_1,13,67.23,102,0,19
2024-12-27,U01,zone_1,10,70.96,71,0,19
2024-12-28,U01,zone_1,10,77.38,97,0,19
2024-12-29,U01,zone_1,21,72.11,143,0,19
2024-12-30,U01,zone_1,30,62.51,204,1,19
2024-12-31,U01,zone_1,38,65.62,193,1,19
2025-01-01,U01,zone_1,17,75.63,126,0,19
2025-01-02,U01,zone_1,11,76.71,90,0,19
2025-01-03,U01,zone_1,9,68.59,83,0,19
2025-01-04,U01,zone_1,23,66.41,116,0,19
2025-01-05,U01,zone_1,26,67.99,182,0,19
2025-01-06,U01,zone_1,37,59.55,232,0,19
2025-01-07,U01,zone_1,21,76.67,163,0,19
2025-01-08,U01,zone_1,25,75.23,137,0,19
2025-01-09,U01,zone_1,13,65.36,111,0,19
2025-01-10,U01,zone_1,11,77.83,84,0,19
2025-01-11,U01,zone_1,12,71.72,121,0,19
2025-01-12,U01,zone_1,24,67.68,166,0,19
2025-01-13,U01,zone_1,24,67.8,178,0,19
2025-01-14,U01,zone_1,26,67.69,208,0,19
2025-01-15,U01,zone_1,21,64.7,161,0,19
2025-01-16,U01,zone_1,15,72.16,92,0,19
2025-01-17,U01,zone_1,9,68.61,82,0,19
2025-01-18,U01,zone_1,12,62.86,113,0,19
2025-01-19,U01,zone_1,23,59.53,146,0,19
2025-01-20,U01,zone_1,23,66.7,191,0,19
2025-01-21,U01,zone_1,31,72.9,170,0,19
2025-01-22,U01,zone_1,20,63.1,142,0,19
2025-01-23,U01,zone_1,9,70.9,93,0,19
2025-01-24,U01,zone_1,12,71.38,81,0,19
2025-01-25,U01,zone_1,15,69.01,98,0,19
2025-01-26,U01,zone_1,15,79.07,125,0,19
2025-01-27,U01,zone_1,32,68.88,191,0,19
2025-01-28,U01,zone_1,20,67.28,191,0,19
2025-01-29,U01,zone_1,12,70.15,149,0,19
2025-01-30,U01,zone_1,6,76.58,81,0,19
2025-01-31,U01,zone_1,11,64.99,83,0,19
2025-02-01,U01,zone_1,11,76.88,100,0,19
2025-02-02,U01,zone_1,23,76.17,138,0,19
2025-02-03,U01,zone_1,33,69.45,190,0,19
2025-02-04,U01,zone_1,27,66.94,173,0,19
2025-02-05,U01,zone_1,16,70.3,144,0,19
2025-02-06,U01,zone_1,11,72.44,74,0,19
2025-02-07,U01,zone_1,10,71.37,81,0,19
2025-02-08,U01,zone_1,16,73.93,89,1,19
2025-02-09,U01,zone_1,15,81.99,121,1,19
2025-02-10,U01,zone_1,28,68.02,169,0,19
2025-02-11,U01,zone_1,22,70.51,169,0,19
2025-02-12,U01,zone_1,17,67.26,137,0,19
2025-02-13,U01,zone_1,10,64.83,89,0,19
2025-02-14,U01,zone_1,14,71.26,54,0,19
2025-02-15,U01,zone_1,11,68.47,122,0,19
2025-02-16,U01,zone_1,16,72.22,152,0,19
2025-02-17,U01,zone_1,28,61.52,173,0,19
2025-02-18,U01,zone_1,18,72.39,173,0,19
2025-02-19,U01,zone_1,26,73.07,128,0,19
2025-02-20,U01,zone_1,15,64.84,113,0,19
2025-02-21,U01,zone_1,12,73.31,66,0,19
2025-02-22,U01,zone_1,8,68.5,91,0,19
2025-02-23,U01,zone_1,18,66.58,138,0,19
2025-02-24,U01,zone_1,27,58.06,190,0,19
2025-02-25,U01,zone_1,22,69.14,171,0,19
2025-02-26,U01,zone_1,18,69.52,140,0,19
2025-02-27,U01,zone_1,9,71.34,93,0,19
2025-02-28,U01,zone_1,8,67.15,79,0,19
2025-03-01,U01,zone_1,11,61.03,106,0,19
2025-03-02,U01,zone_1,20,66.77,128,0,19
2025-03-03,U01,zone_1,26,78.63,164,0,19
2025-03-04,U01,zone_1,23,82.3,140,0,19
2025-03-05,U01,zone_1,13,76.12,136,0,19
2025-03-06,U01,zone_1,12,71.65,78,0,19
2025-03-07,U01,zone_1,8,69.56,65,0,19
2025-03-08,U01,zone_1,7,71.54,104,0,19
2025-03-09,U01,zone_1,10,65.33,142,0,19
2025-03-10,U01,zone_1,30,67.67,169,0,19
2025-03-11,U01,zone_1,25,73.16,159,0,19
2025-03-12,U01,zone_1,17,64.42,135,0,19
2025-03-13,U01,zone_1,12,73.65,71,0,19
2025-03-14,U01,zone_1,15,76.69,80,0,19
2025-03-15,U01,zone_1,12,79.28,85,0,19
2025-03-16,U01,zone_1,21,59.49,166,0,19
2025-03-17,U01,zone_1,24,69.78,137,0,19
2025-03-18,U01,zone_1,25,71.77,125,0,19
2025-03-19,U01,zone_1,15,68.96,110,0,19
2025-03-20,U01,zone_1,10,75.35,88,1,19
2025-03-21,U01,zone_1,7,67.79,70,1,19
2025-03-22,U01,zone_1,8,65.44,96,0,19
2025-03-23,U01,zone_1,17,57.01,141,0,19
2025-03-24,U01,zone_1,28,75.18,121,0,19
2025-03-25,U01,zone_1,24,70.82,119,0,19
2025-03-26,U01,zone_1,19,66.76,145,0,19
2025-03-27,U01,zone_1,9,79.54,73,0,19
2025-03-28,U01,zone_1,9,72.03,73,0,19
2025-03-29,U01,zone_1,15,74.41,79,0,19
2025-03-30,U01,zone_1,12,70.03,122,0,19
2025-03-31,U01,zone_1,21,63.84,131,0,19
2025-04-01,U01,zone_1,22,70.63,147,0,19
2025-04-02,U01,zone_1,14,68.17,113,0,19
2025-04-03,U01,zone_1,11,70.6,87,0,19
2025-04-04,U01,zone_1,12,70.13,50,0,19
2025-04-05,U01,zone_1,17,61.86,100,0,19
2025-04-06,U01,zone_1,14,75.59,116,0,19
2025-04-07,U01,zone_1,19,69.14,142,0,19
2025-04-08,U01,zone_1,19,59.94,157,0,19
2025-04-09,U01,zone_1,16,63.79,120,0,19
2025-04-10,U01,zone_1,5,71.28,79,0,19
2025-04-11,U01,zone_1,17,72.2,42,0,19
2025-04-12,U01,zone_1,12,68.15,81,0,19
2025-04-13,U01,zone_1,14,70.16,115,0,19
2025-04-14,U01,zone_1,28,63.07,167,0,19
2025-04-15,U01,zone_1,27,69.32,124,0,19
2025-04-16,U01,zone_1,19,71.6,102,0,19
2025-04-17,U01,zone_1,8,65.26,74,0,19
2025-04-18,U01,zone_1,7,60.56,82,0,19
2025-04-19,U01,zone_1,11,71.44,64,0,19
2025-04-20,U01,zone_1,16,74.76,100,0,19
2025-04-21,U01,zone_1,18,70.21,120,0,19
2025-04-22,U01,zone_1,23,72.61,127,0,19
2025-04-23,U01,zone_1,14,67.35,112,0,19
2025-04-24,U01,zone_1,13,71.8,76,0,19
2025-04-25,U01,zone_1,8,64.82,69,0,19
2025-04-26,U01,zone_1,9,60.03,70,0,19
2025-04-27,U01,zone_1,15,66.78,113,0,19
2025-04-28,U01,zone_1,22,72.32,116,0,19
2025-04-29,U01,zone_1,20,71.02,118,1,19
2025-04-30,U01,zone_1,13,75.27,91,1,19
2025-05-01,U01,zone_1,8,77.07,59,0,19
2025-05-02,U01,zone_1,9,66.73,58,0,19
2025-05-03,U01,zone_1,12,68.21,77,0,19
2025-05-04,U01,zone_1,14,78.75,93,0,19
2025-05-05,U01,zone_1,20,72.35,132,0,19
2025-05-06,U01,zone_1,23,64.73,140,0,19
2025-05-07,U01,zone_1,17,68.22,109,0,19
2025-05-08,U01,zone_1,15,70.55,60,0,19
2025-05-09,U01,zone_1,10,63.43,50,0,19
2025-05-10,U01,zone_1,11,73.15,59,0,19
2025-05-11,U01,zone_1,14,71.25,110,0,19
2025-05-12,U01,zone_1,16,65.34,139,0,19
2025-05-13,U01,zone_1,18,68.37,132,0,19
2025-05-14,U01,zone_1,16,76.86,101,0,19
2025-05-15,U01,zone_1,16,74.53,66,0,19
2025-05-16,U01,zone_1,9,65.09,82,0,19
2025-05-17,U01,zone_1,10,75.85,59,0,19
2025-05-18,U01,zone_1,20,67.23,104,0,19
2025-05-19,U01,zone_1,21,62.74,146,0,19
2025-05-20,U01,zone_1,16,73.69,115,0,19
2025-05-21,U01,zone_1,16,67.52,101,0,19
2025-05-22,U01,zone_1,8,76.95,61,0,19
2025-05-23,U01,zone_1,8,66.44,53,0,19
2025-05-24,U01,zone_1,8,67.25,72,0,19
2025-05-25,U01,zone_1,10,70.15,103,0,19
2025-05-26,U01,zone_1,14,71.02,134,0,19
2025-05-27,U01,zone_1,23,69.24,143,0,19
2025-05-28,U01,zone_1,14,68.2,98,0,19
2025-05-29,U01,zone_1,8,70.37,65,0,19
2025-05-30,U01,zone_1,5,79.8,46,0,19
2025-05-31,U01,zone_1,7,80.18,52,0,19
2025-06-01,U01,zone_1,12,64.53,96,0,19
2025-06-02,U01,zone_1,17,69.24,120,0,19
2025-06-03,U01,zone_1,22,67.91,117,0,19
2025-06-04,U01,zone_1,15,72.39,103,0,19
2025-06-05,U01,zone_1,11,70.77,96,0,19
2025-06-06,U01,zone_1,11,68.75,63,0,19
2025-06-07,U01,zone_1,9,73.9,77,0,19
2025-06-08,U01,zone_1,22,76.99,98,1,19
2025-06-09,U01,zone_1,18,72.28,116,1,19
2025-06-10,U01,zone_1,20,68.91,118,0,19
2025-06-11,U01,zone_1,15,60.42,107,0,19
2025-06-12,U01,zone_1,10,68.0,73,0,19
2025-06-13,U01,zone_1,9,77.99,43,0,19
2025-06-14,U01,zone_1,9,62.74,93,0,19
2025-06-15,U01,zone_1,10,70.9,106,0,19
2025-06-16,U01,zone_1,12,79.93,113,0,19
2025-06-17,U01,zone_1,20,63.51,152,0,19
2025-06-18,U01,zone_1,11,69.62,111,0,19
2025-06-19,U01,zone_1,7,70.12,67,0,19
2025-06-20,U01,zone_1,6,82.96,57,0,19
2025-06-21,U01,zone_1,8,71.65,74,0,19
2025-06-22,U01,zone_1,15,71.27,99,0,19
2025-06-23,U01,zone_1,15,70.46,123,0,19
2025-06-24,U01,zone_1,18,67.3,136,0,19
2025-06-25,U01,zone_1,17,69.64,118,0,19
2025-06-26,U01,zone_1,5,66.21,76,0,19
2025-06-27,U01,zone_1,6,70.27,60,0,19
2025-06-28,U01,zone_1,15,60.66,102,0,19
2025-06-29,U01,zone_1,15,65.14,120,0,19
2025-06-30,U01,zone_1,12,75.76,126,0,19
2025-07-01,U01,zone_1,21,71.35,140,0,19
2025-07-02,U01,zone_1,11,78.11,96,0,19
2025-07-03,U01,zone_1,8,70.12,68,0,19
2025-07-04,U01,zone_1,9,77.6,50,0,19
2025-07-05,U01,zone_1,16,69.05,70,0,19
2025-07-06,U01,zone_1,21,59.81,125,0,19
2025-07-07,U01,zone_1,24,67.99,143,0,19
2025-07-08,U01,zone_1,18,73.82,125,0,19
2025-07-09,U01,zone_1,13,74.27,95,0,19
2025-07-10,U01,zone_1,14,68.93,75,0,19
2025-07-11,U01,zone_1,12,60.77,64,0,19
2025-07-12,U01,zone_1,13,65.2,88,0,19
2025-07-13,U01,zone_1,8,70.07,110,0,19
2025-07-14,U01,zone_1,13,69.59,139,0,19
2025-07-15,U01,zone_1,19,71.56,119,0,19
2025-07-16,U01,zone_1,20,68.36,128,0,19
2025-07-17,U01,zone_1,8,76.53,89,0,19
2025-07-18,U01,zone_1,5,75.27,58,1,19
2025-07-19,U01,zone_1,7,71.38,78,1,19
2025-07-20,U01,zone_1,22,70.65,110,0,19
2025-07-21,U01,zone_1,15,68.81,151,0,19
2025-07-22,U01,zone_1,25,68.64,150,0,19
2025-07-23,U01,zone_1,12,73.86,92,0,19
2025-07-24,U01,zone_1,9,69.77,75,0,19
2025-07-25,U01,zone_1,6,64.59,62,0,19
2025-07-26,U01,zone_1,11,69.93,64,0,19
2025-07-27,U01,zone_1,16,69.9,103,0,19
2025-07-28,U01,zone_1,12,63.8,160,0,19
2025-07-29,U01,zone_1,19,67.6,154,0,19
2025-07-30,U01,zone_1,22,59.15,113,0,19
2025-07-31,U01,zone_1,16,60.58,89,0,19
2025-08-01,U01,zone_1,12,71.47,62,0,19
2025-08-02,U01,zone_1,17,64.74,100,0,19
2025-08-03,U01,zone_1,20,71.73,125,0,19
2025-08-04,U01,zone_1,20,73.16,152,0,19
2025-08-05,U01,zone_1,17,68.1,145,0,19
2025-08-06,U01,zone_1,11,64.6,119,0,19
2025-08-07,U01,zone_1,11,71.25,97,0,19
2025-08-08,U01,zone_1,16,74.04,75,0,19
2025-08-09,U01,zone_1,14,66.87,83,0,19
2025-08-10,U01,zone_1,19,72.09,138,0,19
2025-08-11,U01,zone_1,27,61.48,158,0,19
2025-08-12,U01,zone_1,24,67.04,161,0,19
2025-08-13,U01,zone_1,11,75.57,99,0,19
2025-08-14,U01,zone_1,14,62.66,91,0,19
2025-08-15,U01,zone_1,8,75.27,69,0,19
2025-08-16,U01,zone_1,13,63.29,95,0,19
2025-08-17,U01,zone_1,21,74.22,114,0,19
2025-08-18,U01,zone_1,9,77.76,147,0,19
2025-08-19,U01,zone_1,19,69.14,148,0,19
2025-08-20,U01,zone_1,8,78.11,111,0,19
2025-08-21,U01,zone_1,9,65.14,70,0,19
2025-08-22,U01,zone_1,7,72.75,61,0,19
2025-08-23,U01,zone_1,17,77.76,81,0,19
2025-08-24,U01,zone_1,15,70.99,133,0,19
2025-08-25,U01,zone_1,19,68.14,168,0,19
2025-08-26,U01,zone_1,21,70.48,130,0,19
2025-08-27,U01,zone_1,23,74.24,134,1,19
2025-08-28,U01,zone_1,10,69.79,81,1,19
2025-08-29,U01,zone_1,14,72.53,57,0,19
2025-08-30,U01,zone_1,19,66.56,103,0,19
2025-08-31,U01,zone_1,23,60.01,149,0,19
2025-09-01,U01,zone_1,25,66.18,158,0,19
2025-09-02,U01,zone_1,29,66.6,146,0,19
2025-09-03,U01,zone_1,19,73.91,137,0,19
2025-09-04,U01,zone_1,8,66.86,106,0,19
2025-09-05,U01,zone_1,12,64.74,81,0,19
2025-09-06,U01,zone_1,14,72.18,90,0,19
2025-09-07,U01,zone_1,18,74.78,121,0,19
2025-09-08,U01,zone_1,19,68.51,179,0,19
2025-09-09,U01,zone_1,29,72.09,168,0,19
2025-09-10,U01,zone_1,19,67.38,126,0,19
2025-09-11,U01,zone_1,13,67.16,79,0,19
2025-09-12,U01,zone_1,8,61.71,80,0,19
2025-09-13,U01,zone_1,14,74.84,89,0,19
2025-09-14,U01,zone_1,19,66.92,171,0,19
2025-09-15,U01,zone_1,17,71.26,187,0,19
2025-09-16,U01,zone_1,26,79.7,163,0,19
2025-09-17,U01,zone_1,18,65.06,141,0,19
2025-09-18,U01,zone_1,17,63.52,90,0,19
2025-09-19,U01,zone_1,13,70.31,90,0,19
2025-09-20,U01,zone_1,14,72.03,80,0,19
2025-09-21,U01,zone_1,17,69.0,142,0,19
2025-09-22,U01,zone_1,22,75.89,167,0,19
2025-09-23,U01,zone_1,28,68.14,168,0,19
2025-09-24,U01,zone_1,14,67.62,145,0,19
2025-09-25,U01,zone_1,10,65.79,94,0,19
2025-09-26,U01,zone_1,10,82.1,81,0,19
2025-09-27,U01,zone_1,20,71.2,94,0,19
2025-09-28,U01,zone_1,17,70.18,156,0,19
2025-09-29,U01,zone_1,17,76.82,163,0,19
2025-09-30,U01,zone_1,19,73.92,161,0,19
2025-10-01,U01,zone_1,17,70.95,143,0,19
2025-10-02,U01,zone_1,15,69.54,82,0,19
2025-10-03,U01,zone_1,8,77.63,73,0,19
2025-10-04,U01,zone_1,11,69.46,110,0,19
2025-10-05,U01,zone_1,14,69.25,155,0,19
2025-10-06,U01,zone_1,30,72.76,197,1,19
2025-10-07,U01,zone_1,42,60.48,203,1,19
2025-10-08,U01,zone_1,14,78.31,135,0,19
2025-10-09,U01,zone_1,11,68.7,90,0,19
2025-10-10,U01,zone_1,9,71.26,80,0,19
2025-10-11,U01,zone_1,19,64.15,103,0,19
2025-10-12,U01,zone_1,26,64.79,163,0,19
2025-10-13,U01,zone_1,37,69.85,213,0,19
2025-10-14,U01,zone_1,33,71.66,172,0,19
2025-10-15,U01,zone_1,21,64.51,163,0,19
2025-10-16,U01,zone_1,21,66.78,104,0,19
2025-10-17,U01,zone_1,15,70.98,76,0,19
2025-10-18,U01,zone_1,8,70.09,90,0,19
2025-10-19,U01,zone_1,32,63.01,175,0,19
2025-10-20,U01,zone_1,32,69.62,182,0,19
2025-10-21,U01,zone_1,26,72.75,167,0,19
2025-10-22,U01,zone_1,17,73.86,128,0,19
2025-10-23,U01,zone_1,11,77.39,92,0,19
2025-10-24,U01,zone_1,15,62.63,96,0,19
2025-10-25,U01,zone_1,13,67.77,109,0,19
2024-09-01,U02,zone_2,22,66.26,156,1,20
2024-09-02,U02,zone_2,31,66.06,207,1,20
2024-09-03,U02,zone_2,27,69.59,185,0,20
2024-09-04,U02,zone_2,20,63.92,163,0,20
2024-09-05,U02,zone_2,12,77.85,86,0,20
2024-09-06,U02,zone_2,15,69.39,87,0,20
2024-09-07,U02,zone_2,13,77.77,122,0,20
2024-09-08,U02,zone_2,33,58.72,225,0,20
2024-09-09,U02,zone_2,28,70.63,210,0,20
2024-09-10,U02,zone_2,25,72.96,154,0,20
2024-09-11,U02,zone_2,20,79.93,133,0,20
2024-09-12,U02,zone_2,10,69.88,92,0,20
2024-09-13,U02,zone_2,13,61.23,105,0,20
2024-09-14,U02,zone_2,20,70.8,132,0,20
2024-09-15,U02,zone_2,37,61.32,186,0,20
2024-09-16,U02,zone_2,31,75.0,194,0,20
2024-09-17,U02,zone_2,24,66.15,198,0,20
2024-09-18,U02,zone_2,22,66.23,158,0,20
2024-09-19,U02,zone_2,15,62.0,108,0,20
2024-09-20,U02,zone_2,22,69.39,92,0,20
2024-09-21,U02,zone_2,21,72.71,135,0,20
2024-09-22,U02,zone_2,26,80.81,155,0,20
2024-09-23,U02,zone_2,35,70.58,193,0,20
2024-09-24,U02,zone_2,37,67.44,200,0,20
2024-09-25,U02,zone_2,17,65.03,168,0,20
2024-09-26,U02,zone_2,14,64.43,94,0,20
2024-09-27,U02,zone_2,11,69.47,82,0,20
2024-09-28,U02,zone_2,21,66.49,142,0,20
2024-09-29,U02,zone_2,37,69.41,196,0,20
2024-09-30,U02,zone_2,29,69.67,198,0,20
2024-10-01,U02,zone_2,23,63.4,199,0,20
2024-10-02,U02,zone_2,15,70.09,156,0,20
2024-10-03,U02,zone_2,14,63.01,123,0,20
2024-10-04,U02,zone_2,9,71.18,93,0,20
2024-10-05,U02,zone_2,24,70.7,146,0,20
2024-10-06,U02,zone_2,26,74.1,184,0,20
2024-10-07,U02,zone_2,28,68.76,232,0,20
2024-10-08,U02,zone_2,28,63.91,216,0,20
2024-10-09,U02,zone_2,14,72.16,148,0,20
2024-10-10,U02,zone_2,16,78.93,94,0,20
2024-10-11,U02,zone_2,14,68.97,113,1,20
2024-10-12,U02,zone_2,25,65.87,130,1,20
2024-10-13,U02,zone_2,30,72.43,180,0,20
2024-10-14,U02,zone_2,40,73.2,212,0,20
2024-10-15,U02,zone_2,31,70.68,199,0,20
2024-10-16,U02,zone_2,25,67.24,172,0,20
2024-10-17,U02,zone_2,10,68.63,105,0,20
2024-10-18,U02,zone_2,10,74.11,86,0,20
2024-10-19,U02,zone_2,26,70.22,144,0,20
2024-10-20,U02,zone_2,31,59.66,244,0,20
2024-10-21,U02,zone_2,29,69.63,220,0,20
2024-10-22,U02,zone_2,31,73.37,171,0,20
2024-10-23,U02,zone_2,28,63.47,162,0,20
2024-10-24,U02,zone_2,11,67.03,104,0,20
2024-10-25,U02,zone_2,15,65.66,108,0,20
2024-10-26,U02,zone_2,29,58.49,162,0,20
2024-10-27,U02,zone_2,32,57.33,230,0,20
2024-10-28,U02,zone_2,38,71.46,224,0,20
2024-10-29,U02,zone_2,26,79.9,166,0,20
2024-10-30,U02,zone_2,27,61.58,161,0,20
2024-10-31,U02,zone_2,17,61.73,126,0,20
2024-11-01,U02,zone_2,15,79.24,93,0,20
2024-11-02,U02,zone_2,20,72.25,151,0,20
2024-11-03,U02,zone_2,24,68.15,223,0,20
2024-11-04,U02,zone_2,35,76.71,197,0,20
2024-11-05,U02,zone_2,28,62.91,202,0,20
2024-11-06,U02,zone_2,18,66.78,152,0,20
2024-11-07,U02,zone_2,17,70.17,115,0,20
2024-11-08,U02,zone_2,18,78.0,101,0,20
2024-11-09,U02,zone_2,20,70.19,151,0,20
2024-11-10,U02,zone_2,29,71.51,229,0,20
2024-11-11,U02,zone_2,45,69.24,231,0,20
2024-11-12,U02,zone_2,36,67.56,225,0,20
2024-11-13,U02,zone_2,20,71.63,140,0,20
2024-11-14,U02,zone_2,13,75.83,101,0,20
2024-11-15,U02,zone_2,22,63.32,112,0,20
2024-11-16,U02,zone_2,34,55.94,173,0,20
2024-11-17,U02,zone_2,30,63.04,259,0,20
2024-11-18,U02,zone_2,30,69.66,243,0,20
2024-11-19,U02,zone_2,31,75.96,197,0,20
2024-11-20,U02,zone_2,14,74.96,155,1,20
2024-11-21,U02,zone_2,16,72.64,117,1,20
2024-11-22,U02,zone_2,14,75.94,121,0,20
2024-11-23,U02,zone_2,28,75.28,142,0,20
2024-11-24,U02,zone_2,31,73.3,226,0,20
2024-11-25,U02,zone_2,32,70.42,231,0,20
2024-11-26,U02,zone_2,29,70.88,177,0,20
2024-11-27,U02,zone_2,22,76.04,179,0,20
2024-11-28,U02,zone_2,21,74.1,112,0,20
2024-11-29,U02,zone_2,14,69.05,114,0,20
2024-11-30,U02,zone_2,20,72.09,153,0,20
2024-12-01,U02,zone_2,31,63.36,224,0,20
2024-12-02,U02,zone_2,37,64.46,238,0,20
2024-12-03,U02,zone_2,31,69.66,251,0,20
2024-12-04,U02,zone_2,28,64.39,174,0,20
2024-12-05,U02,zone_2,18,69.78,126,0,20
2024-12-06,U02,zone_2,10,67.28,119,0,20
2024-12-07,U02,zone_2,21,63.05,159,0,20
2024-12-08,U02,zone_2,35,63.92,228,0,20
2024-12-09,U02,zone_2,41,75.79,242,0,20
2024-12-10,U02,zone_2,20,68.03,226,0,20
2024-12-11,U02,zone_2,30,70.3,176,0,20
2024-12-12,U02,zone_2,18,69.87,109,0,20
2024-12-13,U02,zone_2,15,70.03,114,0,20
2024-12-14,U02,zone_2,19,61.01,169,0,20
2024-12-15,U02,zone_2,22,72.76,188,0,20
2024-12-16,U02,zone_2,46,63.58,213,0,20
2024-12-17,U02,zone_2,27,73.91,177,0,20
2024-12-18,U02,zone_2,33,58.34,203,0,20
2024-12-19,U02,zone_2,11,72.19,110,0,20
2024-12-20,U02,zone_2,13,62.95,106,0,20
2024-12-21,U02,zone_2,15,69.22,183,0,20
2024-12-22,U02,zone_2,29,65.62,203,0,20
2024-12-23,U02,zone_2,34,67.7,236,0,20
2024-12-24,U02,zone_2,31,73.79,189,0,20
2024-12-25,U02,zone_2,28,62.2,175,0,20
2024-12-26,U02,zone_2,12,70.13,132,0,20
2024-12-27,U02,zone_2,11,70.18,97,0,20
2024-12-28,U02,zone_2,15,75.02,147,0,20
2024-12-29,U02,zone_2,26,74.8,168,0,20
2024-12-30,U02,zone_2,32,68.32,235,1,20
2024-12-31,U02,zone_2,26,65.41,220,1,20
2025-01-01,U02,zone_2,17,83.0,119,0,20
2025-01-02,U02,zone_2,14,72.55,92,0,20
2025-01-03,U02,zone_2,5,65.57,103,0,20
2025-01-04,U02,zone_2,19,64.6,159,0,20
2025-01-05,U02,zone_2,29,55.7,212,0,20
2025-01-06,U02,zone_2,31,68.64,266,0,20
2025-01-07,U02,zone_2,39,68.23,202,0,20
2025-01-08,U02,zone_2,14,74.22,139,0,20
2025-01-09,U02,zone_2,18,66.51,115,0,20
2025-01-10,U02,zone_2,14,71.24,82,0,20
2025-01-11,U02,zone_2,19,69.13,146,0,20
2025-01-12,U02,zone_2,25,74.26,187,0,20
2025-01-13,U02,zone_2,32,70.35,227,0,20
2025-01-14,U02,zone_2,34,65.74,213,0,20
2025-01-15,U02,zone_2,18,71.71,139,0,20
2025-01-16,U02,zone_2,11,74.83,118,0,20
2025-01-17,U02,zone_2,18,63.78,114,0,20
2025-01-18,U02,zone_2,19,76.39,132,0,20
2025-01-19,U02,zone_2,21,63.04,218,0,20
2025-01-20,U02,zone_2,22,80.92,200,0,20
2025-01-21,U02,zone_2,20,69.67,212,0,20
2025-01-22,U02,zone_2,19,71.86,146,0,20
2025-01-23,U02,zone_2,13,71.72,104,0,20
2025-01-24,U02,zone_2,10,75.8,88,0,20
2025-01-25,U02,zone_2,24,68.91,138,0,20
2025-01-26,U02,zone_2,21,73.68,205,0,20
2025-01-27,U02,zone_2,32,70.68,213,0,20
2025-01-28,U02,zone_2,37,69.19,205,0,20
2025-01-29,U02,zone_2,24,54.91,168,0,20
2025-01-30,U02,zone_2,19,58.26,114,0,20
2025-01-31,U02,zone_2,18,68.36,95,0,20
2025-02-01,U02,zone_2,19,73.57,141,0,20
2025-02-02,U02,zone_2,25,70.83,191,0,20
2025-02-03,U02,zone_2,28,75.93,194,0,20
2025-02-04,U02,zone_2,23,70.39,213,0,20
2025-02-05,U02,zone_2,26,76.73,144,0,20
2025-02-06,U02,zone_2,18,76.1,104,0,20
2025-02-07,U02,zone_2,12,66.54,106,0,20
2025-02-08,U02,zone_2,19,62.32,116,1,20
2025-02-09,U02,zone_2,28,62.8,207,1,20
2025-02-10,U02,zone_2,31,63.35,232,0,20
2025-02-11,U02,zone_2,23,76.77,158,0,20
2025-02-12,U02,zone_2,16,73.88,114,0,20
2025-02-13,U02,zone_2,15,66.2,94,0,20
2025-02-14,U02,zone_2,10,81.15,80,0,20
2025-02-15,U02,zone_2,19,77.45,120,0,20
2025-02-16,U02,zone_2,17,65.87,208,0,20
2025-02-17,U02,zone_2,33,72.23,187,0,20
2025-02-18,U02,zone_2,23,67.92,222,0,20
2025-02-19,U02,zone_2,19,64.79,154,0,20
2025-02-20,U02,zone_2,17,66.88,99,0,20
2025-02-21,U02,zone_2,11,67.89,80,0,20
2025-02-22,U02,zone_2,28,65.24,139,0,20
2025-02-23,U02,zone_2,35,71.95,160,0,20
2025-02-24,U02,zone_2,29,59.8,226,0,20
2025-02-25,U02,zone_2,33,66.85,189,0,20
2025-02-26,U02,zone_2,15,66.15,166,0,20
2025-02-27,U02,zone_2,15,64.13,94,0,20
2025-02-28,U02,zone_2,13,71.65,93,0,20
2025-03-01,U02,zone_2,23,65.66,136,0,20
2025-03-02,U02,zone_2,28,67.43,180,0,20
2025-03-03,U02,zone_2,30,70.11,201,0,20
2025-03-04,U02,zone_2,21,72.27,160,0,20
2025-03-05,U02,zone_2,18,78.93,120,0,20
2025-03-06,U02,zone_2,8,68.75,96,0,20
2025-03-07,U02,zone_2,13,66.72,94,0,20
2025-03-08,U02,zone_2,16,75.59,124,0,20
2025-03-09,U02,zone_2,26,83.93,138,0,20
2025-03-10,U02,zone_2,30,72.65,182,0,20
2025-03-11,U02,zone_2,38,64.0,190,0,20
