cluster_code,checkin,raw_predicted_demand,calibrated_predicted_demand,calibration_delta
1668,2025-12-12,1,1,0
1668,2025-12-13,1,1,0
1668,2025-12-14,1,1,0
1668,2025-12-15,1,1,0
1668,2025-12-16,1,1,0
1668,2025-12-17,1,1,0
1668,2025-12-18,2,2,0
1668,2025-12-19,1,1,0
1668,2025-12-20,1,1,0
1668,2025-12-21,0,0,0
1675,2025-11-22,0,0,0
1675,2025-11-23,1,1,0
1675,2025-11-24,2,2,0
1675,2025-11-25,0,0,0
1675,2025-11-26,1,1,0
1675,2025-11-27,2,2,0
1675,2025-11-28,0,0,0
1675,2025-11-29,0,0,0
1675,2025-11-30,0,0,0
1675,2025-12-01,0,0,0
1675,2025-12-02,0,0,0
1675,2025-12-03,0,0,0
1675,2025-12-04,0,0,0
1675,2025-12-05,0,0,0
1675,2025-12-06,0,0,0
1675,2025-12-07,0,0,0
1675,2025-12-08,0,0,0
1675,2025-12-09,0,0,0
1675,2025-12-10,0,0,0
1675,2025-12-11,0,0,0
1675,2025-12-12,0,0,0
1675,2025-12-13,0,0,0
1675,2025-12-14,0,0,0
1675,2025-12-15,0,0,0
1675,2025-12-16,0,0,0
1675,2025-12-17,0,0,0
1675,2025-12-18,0,0,0
1675,2025-12-19,0,0,0
1675,2025-12-20,0,0,0
1675,2025-12-21,0,0,0
1751,2025-11-22,0,0,0
1751,2025-11-23,0,0,0
1751,2025-11-24,0,0,0
1751,2025-11-25,0,0,0
1751,2025-11-26,0,0,0
1751,2025-11-27,0,0,0
1751,2025-11-28,0,0,0
1751,2025-11-29,0,0,0
1751,2025-11-30,0,0,0
1751,2025-12-01,0,0,0
1751,2025-12-02,0,0,0
1751,2025-12-03,0,0,0
1751,2025-12-04,0,0,0
1751,2025-12-05,0,0,0
1751,2025-12-06,0,0,0
1751,2025-12-07,0,0,0
1751,2025-12-08,0,0,0
1751,2025-12-09,0,0,0
1751,2025-12-10,0,0,0
1751,2025-12-11,0,0,0
1751,2025-12-12,0,0,0
1751,2025-12-13,0,0,0
1751,2025-12-14,0,0,0
1751,2025-12-15,0,0,0
1751,2025-12-16,0,0,0
1751,2025-12-17,0,0,0
1751,2025-12-18,0,0,0
1751,2025-12-19,0,0,0
1751,2025-12-20,0,0,0
1751,2025-12-21,0,0,0
1782,2025-11-22,18,18,0
1782,2025-11-23,9,9,0
1782,2025-11-24,17,17,0
1782,2025-11-25,18,18,0
1782,2025-11-26,39,39,0
1782,2025-11-27,42,42,0
1782,2025-11-28,9,9,0
1782,2025-11-29,2,3,1
1782,2025-11-30,3,4,1
1782,2025-12-01,3,4,1
1782,2025-12-02,4,4,0
1782,2025-12-03,5,5,0
1782,2025-12-04,9,10,1
1782,2025-12-05,5,5,0
1782,2025-12-06,6,7,1
1782,2025-12-07,6,7,1
1782,2025-12-08,6,6,0
1782,2025-12-09,6,6,0
1782,2025-12-10,10,11,1
1782,2025-12-11,23,24,1
1782,2025-12-12,6,7,1
1782,2025-12-13,7,7,0
1782,2025-12-14,8,8,0
1782,2025-12-15,9,10,1
1782,2025-12-16,8,9,1
1782,2025-12-17,13,14,1
1782,2025-12-18,23,24,1
1782,2025-12-19,8,9,1
1782,2025-12-20,8,9,1
1782,2025-12-21,6,7,1
1859,2025-11-22,13,13,0
1859,2025-11-23,15,15,0
1859,2025-11-24,15,15,0
1859,2025-11-25,17,17,0
1859,2025-11-26,15,15,0
1859,2025-11-27,18,18,0
1859,2025-11-28,9,9,0
1859,2025-11-29,10,11,1
1859,2025-11-30,12,13,1
1859,2025-12-01,12,13,1
1859,2025-12-02,12,13,1
1859,2025-12-03,17,18,1
1859,2025-12-04,21,23,2
1859,2025-12-05,12,13,1
1859,2025-12-06,15,16,1
1859,2025-12-07,15,16,1
1859,2025-12-08,13,14,1
1859,2025-12-09,13,14,1
1859,2025-12-10,15,15,0
1859,2025-12-11,22,23,1
1859,2025-12-12,12,13,1
1859,2025-12-13,13,14,1
1859,2025-12-14,13,13,0
1859,2025-12-15,15,16,1
1859,2025-12-16,15,15,0
1859,2025-12-17,16,17,1
1859,2025-12-18,19,20,1
1859,2025-12-19,13,14,1
1859,2025-12-20,14,15,1
1859,2025-12-21,9,9,0
1895,2025-11-22,25,25,0
1895,2025-11-23,28,28,0
1895,2025-11-24,15,15,0
1895,2025-11-25,18,18,0
1895,2025-11-26,29,29,0
1895,2025-11-27,68,68,0
1895,2025-11-28,17,17,0
1895,2025-11-29,13,15,2
1895,2025-11-30,17,19,2
1895,2025-12-01,21,22,1
1895,2025-12-02,19,21,2
1895,2025-12-03,29,32,3
1895,2025-12-04,88,97,9
1895,2025-12-05,21,23,2
1895,2025-12-06,22,24,2
1895,2025-12-07,20,21,1
1895,2025-12-08,21,23,2
1895,2025-12-09,24,25,1
1895,2025-12-10,34,36,2
1895,2025-12-11,90,97,7
1895,2025-12-12,29,30,1
1895,2025-12-13,23,24,1
1895,2025-12-14,19,20,1
1895,2025-12-15,26,28,2
1895,2025-12-16,30,32,2
1895,2025-12-17,39,42,3
1895,2025-12-18,90,96,6
1895,2025-12-19,36,38,2
1895,2025-12-20,31,33,2
1895,2025-12-21,16,18,2
1916,2025-11-22,8,8,0
1916,2025-11-23,7,7,0
1916,2025-11-24,6,6,0
1916,2025-11-25,6,6,0
1916,2025-11-26,11,11,0
1916,2025-11-27,20,20,0
1916,2025-11-28,6,6,0
1916,2025-11-29,5,5,0
1916,2025-11-30,5,6,1
1916,2025-12-01,6,6,0
1916,2025-12-02,7,8,1
1916,2025-12-03,12,12,0
1916,2025-12-04,23,25,2
1916,2025-12-05,7,8,1
1916,2025-12-06,10,10,0
1916,2025-12-07,10,10,0
1916,2025-12-08,12,12,0
1916,2025-12-09,8,9,1
1916,2025-12-10,9,10,1
1916,2025-12-11,22,24,2
1916,2025-12-12,6,7,1
1916,2025-12-13,8,9,1
1916,2025-12-14,8,9,1
1916,2025-12-15,10,11,1
1916,2025-12-16,12,12,0
1916,2025-12-17,14,15,1
1916,2025-12-18,21,23,2
1916,2025-12-19,8,9,1
1916,2025-12-20,7,7,0
1916,2025-12-21,3,4,1
1931,2025-11-22,0,0,0
1931,2025-11-23,0,0,0
1931,2025-11-24,0,0,0
1931,2025-11-25,0,0,0
1931,2025-11-26,0,0,0
1931,2025-11-27,0,0,0
1931,2025-11-28,0,0,0
1931,2025-11-29,0,0,0
1931,2025-11-30,0,0,0
1931,2025-12-01,0,0,0
1931,2025-12-02,0,0,0
1931,2025-12-03,0,0,0
1931,2025-12-04,0,0,0
1931,2025-12-05,0,0,0
1931,2025-12-06,0,0,0
1931,2025-12-07,0,0,0
1931,2025-12-08,0,0,0
1931,2025-12-09,0,0,0
1931,2025-12-10,0,0,0
1931,2025-12-11,0,0,0
1931,2025-12-12,0,0,0
1931,2025-12-13,0,0,0
1931,2025-12-14,0,0,0
1931,2025-12-15,0,0,0
1931,2025-12-16,0,0,0
1931,2025-12-17,0,0,0
1931,2025-12-18,0,0,0
1931,2025-12-19,0,0,0
1931,2025-12-20,0,0,0
1931,2025-12-21,0,0,0
1960,2025-11-22,6,6,0
1960,2025-11-23,12,12,0
1960,2025-11-24,7,7,0
1960,2025-11-25,8,8,0
1960,2025-11-26,13,13,0
1960,2025-11-27,22,22,0
1960,2025-11-28,5,5,0
1960,2025-11-29,7,8,1
1960,2025-11-30,8,8,0
1960,2025-12-01,7,8,1
1960,2025-12-02,8,8,0
1960,2025-12-03,11,12,1
1960,2025-12-04,20,22,2
1960,2025-12-05,8,9,1
1960,2025-12-06,8,9,1
1960,2025-12-07,7,7,0
1960,2025-12-08,7,7,0
1960,2025-12-09,7,8,1
1960,2025-12-10,10,10,0
1960,2025-12-11,17,18,1
1960,2025-12-12,7,8,1
1960,2025-12-13,7,7,0
1960,2025-12-14,7,7,0
1960,2025-12-15,7,8,1
1960,2025-12-16,8,8,0
1960,2025-12-17,15,15,0
1960,2025-12-18,16,17,1
1960,2025-12-19,8,9,1
1960,2025-12-20,7,8,1
1960,2025-12-21,6,6,0
1986,2025-11-22,6,6,0
1986,2025-11-23,20,20,0
1986,2025-11-24,13,13,0
1986,2025-11-25,10,10,0
1986,2025-11-26,13,13,0
1986,2025-11-27,14,14,0
1986,2025-11-28,4,4,0
1986,2025-11-29,4,5,1
1986,2025-11-30,5,5,0
1986,2025-12-01,5,6,1
1986,2025-12-02,7,8,1
1986,2025-12-03,7,8,1
1986,2025-12-04,12,13,1
1986,2025-12-05,6,6,0
1986,2025-12-06,8,9,1
1986,2025-12-07,7,8,1
1986,2025-12-08,7,8,1
1986,2025-12-09,8,8,0
1986,2025-12-10,12,12,0
1986,2025-12-11,16,17,1
1986,2025-12-12,7,7,0
1986,2025-12-13,8,8,0
1986,2025-12-14,7,8,1
1986,2025-12-15,9,10,1
1986,2025-12-16,10,11,1
1986,2025-12-17,15,16,1
1986,2025-12-18,16,17,1
1986,2025-12-19,8,9,1
1986,2025-12-20,8,9,1
1986,2025-12-21,6,6,0
1996,2025-11-22,1,1,0
1996,2025-11-23,2,2,0
1996,2025-11-24,3,3,0
1996,2025-11-25,1,1,0
1996,2025-11-26,2,2,0
1996,2025-11-27,3,3,0
1996,2025-11-28,2,2,0
1996,2025-11-29,1,1,0
1996,2025-11-30,1,1,0
1996,2025-12-01,1,1,0
1996,2025-12-02,1,2,1
1996,2025-12-03,2,3,1
1996,2025-12-04,5,6,1
1996,2025-12-05,2,2,0
1996,2025-12-06,2,2,0
1996,2025-12-07,2,2,0
1996,2025-12-08,2,2,0
1996,2025-12-09,2,2,0
1996,2025-12-10,2,2,0
1996,2025-12-11,3,3,0
1996,2025-12-12,2,2,0
1996,2025-12-13,2,2,0
1996,2025-12-14,2,2,0
1996,2025-12-15,2,2,0
1996,2025-12-16,2,2,0
1996,2025-12-17,2,2,0
1996,2025-12-18,3,3,0
1996,2025-12-19,2,3,1
1996,2025-12-20,2,2,0
1996,2025-12-21,2,2,0
2028,2025-11-22,33,33,0
2028,2025-11-23,53,53,0
2028,2025-11-24,42,42,0
2028,2025-11-25,66,66,0
2028,2025-11-26,92,92,0
2028,2025-11-27,81,81,0
2028,2025-11-28,26,26,0
2028,2025-11-29,24,25,1
2028,2025-11-30,23,25,2
2028,2025-12-01,23,24,1
2028,2025-12-02,24,25,1
2028,2025-12-03,50,53,3
2028,2025-12-04,88,96,8
2028,2025-12-05,25,27,2
2028,2025-12-06,28,30,2
2028,2025-12-07,23,24,1
2028,2025-12-08,22,23,1
2028,2025-12-09,22,24,2
2028,2025-12-10,31,33,2
2028,2025-12-11,94,101,7
2028,2025-12-12,22,24,2
2028,2025-12-13,20,22,2
2028,2025-12-14,19,20,1
2028,2025-12-15,24,26,2
2028,2025-12-16,34,35,1
2028,2025-12-17,33,35,2
2028,2025-12-18,66,71,5
2028,2025-12-19,30,32,2
2028,2025-12-20,23,25,2
2028,2025-12-21,17,18,1
2099,2025-11-22,25646,25646,0
2099,2025-11-23,25144,25144,0
2099,2025-11-24,25996,25996,0
2099,2025-11-25,28009,28009,0
2099,2025-11-26,28865,28865,0
2099,2025-11-27,26636,26636,0
2099,2025-11-28,15419,15419,0
2099,2025-11-29,17121,17867,746
2099,2025-11-30,16310,17047,737
2099,2025-12-01,19349,20265,916
2099,2025-12-02,25826,26985,1159
2099,2025-12-03,37693,39460,1767
2099,2025-12-04,38976,40726,1750
2099,2025-12-05,34733,36544,1811
2099,2025-12-06,26038,27176,1138
2099,2025-12-07,22289,23396,1107
2099,2025-12-08,21260,22320,1060
2099,2025-12-09,21233,22312,1079
2099,2025-12-10,21916,23038,1122
2099,2025-12-11,23102,24331,1229
2099,2025-12-12,18598,19636,1038
2099,2025-12-13,21213,22530,1317
2099,2025-12-14,19539,20755,1216
2099,2025-12-15,21252,22592,1340
2099,2025-12-16,23698,25156,1458
2099,2025-12-17,23976,25425,1449
2099,2025-12-18,25305,26838,1533
2099,2025-12-19,22322,23750,1428
2099,2025-12-20,19541,20839,1298
2099,2025-12-21,14408,15441,1033
2101,2025-11-22,1587,1587,0
2101,2025-11-23,1429,1429,0
2101,2025-11-24,1124,1124,0
2101,2025-11-25,1154,1154,0
2101,2025-11-26,1737,1737,0
2101,2025-11-27,2219,2219,0
2101,2025-11-28,700,700,0
2101,2025-11-29,649,693,44
2101,2025-11-30,766,821,55
2101,2025-12-01,618,666,48
2101,2025-12-02,594,641,47
2101,2025-12-03,1201,1301,100
2101,2025-12-04,1996,2176,180
2101,2025-12-05,824,897,73
2101,2025-12-06,926,982,56
2101,2025-12-07,786,836,50
2101,2025-12-08,698,741,43
2101,2025-12-09,767,815,48
2101,2025-12-10,1032,1100,68
2101,2025-12-11,2017,2158,141
2101,2025-12-12,741,792,51
2101,2025-12-13,780,833,53
2101,2025-12-14,490,527,37
2101,2025-12-15,614,660,46
2101,2025-12-16,887,953,66
2101,2025-12-17,1166,1252,86
2101,2025-12-18,1641,1765,124
2101,2025-12-19,805,866,61
2101,2025-12-20,697,749,52
2101,2025-12-21,478,514,36
2108,2025-11-22,0,0,0
2108,2025-11-23,0,0,0
2108,2025-11-24,0,0,0
2108,2025-11-25,0,0,0
2108,2025-11-26,0,0,0
2108,2025-11-27,0,0,0
2108,2025-11-28,0,0,0
2108,2025-11-29,0,0,0
2108,2025-11-30,0,0,0
2108,2025-12-01,0,0,0
2108,2025-12-02,0,0,0
2108,2025-12-03,0,0,0
2108,2025-12-04,0,0,0
2108,2025-12-05,0,0,0
2108,2025-12-06,0,0,0
2108,2025-12-07,0,0,0
2108,2025-12-08,0,0,0
2108,2025-12-09,0,0,0
2108,2025-12-10,0,0,0
2108,2025-12-11,0,0,0
2108,2025-12-12,0,0,0
2108,2025-12-13,0,0,0
2108,2025-12-14,0,0,0
2108,2025-12-15,0,0,0
2108,2025-12-16,0,0,0
2108,2025-12-17,0,0,0
2108,2025-12-18,0,0,0
2108,2025-12-19,0,0,0
2108,2025-12-20,0,0,0
2108,2025-12-21,0,0,0
2126,2025-11-22,0,0,0
2126,2025-11-23,0,0,0
2126,2025-11-24,0,0,0
2126,2025-11-25,0,0,0
2126,2025-11-26,0,0,0
2126,2025-11-27,0,0,0
2126,2025-11-28,0,0,0
2126,2025-11-29,0,0,0
2126,2025-11-30,0,0,0
2126,2025-12-01,0,0,0
2126,2025-12-02,0,0,0
2126,2025-12-03,0,0,0
2126,2025-12-04,0,0,0
2126,2025-12-05,0,0,0
2126,2025-12-06,0,0,0
2126,2025-12-07,0,0,0
2126,2025-12-08,0,0,0
2126,2025-12-09,0,0,0
2126,2025-12-10,0,0,0
2126,2025-12-11,0,0,0
2126,2025-12-12,0,0,0
2126,2025-12-13,0,0,0
2126,2025-12-14,0,0,0
2126,2025-12-15,0,0,0
2126,2025-12-16,0,0,0
2126,2025-12-17,0,0,0
2126,2025-12-18,0,0,0
2126,2025-12-19,0,0,0
2126,2025-12-20,0,0,0
2126,2025-12-21,0,0,0
2136,2025-11-22,0,0,0
2136,2025-11-23,0,0,0
2136,2025-11-24,0,0,0
2136,2025-11-25,0,0,0
2136,2025-11-26,0,0,0
2136,2025-11-27,0,0,0
2136,2025-11-28,0,0,0
2136,2025-11-29,0,0,0
2136,2025-11-30,0,0,0
2136,2025-12-01,0,0,0
2136,2025-12-02,0,0,0
2136,2025-12-03,0,0,0
2136,2025-12-04,0,0,0
2136,2025-12-05,0,0,0
2136,2025-12-06,0,0,0
2136,2025-12-07,0,0,0
2136,2025-12-08,0,0,0
2136,2025-12-09,0,0,0
2136,2025-12-10,0,0,0
2136,2025-12-11,0,0,0
2136,2025-12-12,0,0,0
2136,2025-12-13,0,0,0
2136,2025-12-14,0,0,0
2136,2025-12-15,0,0,0
2136,2025-12-16,0,0,0
2136,2025-12-17,0,0,0
2136,2025-12-18,0,0,0
2136,2025-12-19,0,0,0
2136,2025-12-20,0,0,0
2136,2025-12-21,0,0,0
2154,2025-11-22,2,2,0
2154,2025-11-23,3,3,0
2154,2025-11-24,6,6,0
2154,2025-11-25,4,4,0
2154,2025-11-26,8,8,0
2154,2025-11-27,5,5,0
2154,2025-11-28,2,2,0
2154,2025-11-29,2,2,0
2154,2025-11-30,1,1,0
2154,2025-12-01,1,1,0
2154,2025-12-02,3,3,0
2154,2025-12-03,1,2,1
2154,2025-12-04,4,5,1
2154,2025-12-05,1,1,0
2154,2025-12-06,2,2,0
2154,2025-12-07,4,4,0
2154,2025-12-08,2,2,0
2154,2025-12-09,2,2,0
2154,2025-12-10,2,3,1
2154,2025-12-11,5,5,0
2154,2025-12-12,2,2,0
2154,2025-12-13,2,2,0
2154,2025-12-14,2,2,0
2154,2025-12-15,3,3,0
2154,2025-12-16,3,3,0
2154,2025-12-17,3,3,0
2154,2025-12-18,4,5,1
2154,2025-12-19,3,3,0
2154,2025-12-20,3,3,0
2154,2025-12-21,1,1,0
2168,2025-11-22,3,3,0
2168,2025-11-23,6,6,0
2168,2025-11-24,3,3,0
2168,2025-11-25,3,3,0
2168,2025-11-26,4,4,0
2168,2025-11-27,2,2,0
2168,2025-11-28,0,0,0
2168,2025-11-29,1,1,0
2168,2025-11-30,1,1,0
2168,2025-12-01,2,2,0
2168,2025-12-02,0,0,0
2168,2025-12-03,1,1,0
2168,2025-12-04,1,1,0
2168,2025-12-05,0,0,0
2168,2025-12-06,1,2,1
2168,2025-12-07,1,1,0
2168,2025-12-08,1,1,0
2168,2025-12-09,1,1,0
2168,2025-12-10,1,2,1
2168,2025-12-11,2,2,0
2168,2025-12-12,1,1,0
2168,2025-12-13,1,1,0
2168,2025-12-14,1,1,0
2168,2025-12-15,3,3,0
2168,2025-12-16,2,2,0
2168,2025-12-17,2,2,0
2168,2025-12-18,2,2,0
2168,2025-12-19,2,2,0
2168,2025-12-20,2,2,0
2168,2025-12-21,1,1,0
2195,2025-11-22,736,736,0
2195,2025-11-23,762,762,0
2195,2025-11-24,661,661,0
2195,2025-11-25,679,679,0
2195,2025-11-26,1057,1057,0
2195,2025-11-27,1393,1393,0
2195,2025-11-28,481,481,0
2195,2025-11-29,454,484,30
2195,2025-11-30,461,496,35
2195,2025-12-01,421,454,33
2195,2025-12-02,483,522,39
2195,2025-12-03,720,780,60
2195,2025-12-04,1243,1355,112
2195,2025-12-05,584,636,52
2195,2025-12-06,455,482,27
2195,2025-12-07,498,527,29
2195,2025-12-08,542,574,32
2195,2025-12-09,485,515,30
2195,2025-12-10,687,731,44
2195,2025-12-11,1220,1305,85
2195,2025-12-12,518,552,34
2195,2025-12-13,446,476,30
2195,2025-12-14,358,383,25
2195,2025-12-15,416,446,30
2195,2025-12-16,458,491,33
2195,2025-12-17,632,679,47
2195,2025-12-18,918,988,70
2195,2025-12-19,521,561,40
2195,2025-12-20,396,426,30
2195,2025-12-21,299,321,22
2302,2025-11-22,0,0,0
2302,2025-11-23,0,0,0
2302,2025-11-24,0,0,0
2302,2025-11-25,0,0,0
2302,2025-11-26,0,0,0
2302,2025-11-27,0,0,0
2302,2025-11-28,0,0,0
2302,2025-11-29,0,0,0
2302,2025-11-30,0,0,0
2302,2025-12-01,0,0,0
2302,2025-12-02,0,0,0
2302,2025-12-03,0,0,0
2302,2025-12-04,0,0,0
2302,2025-12-05,0,0,0
2302,2025-12-06,0,0,0
2302,2025-12-07,0,0,0
2302,2025-12-08,0,0,0
2302,2025-12-09,0,0,0
2302,2025-12-10,0,0,0
2302,2025-12-11,0,0,0
2302,2025-12-12,0,0,0
2302,2025-12-13,0,0,0
2302,2025-12-14,0,0,0
2302,2025-12-15,0,0,0
2302,2025-12-16,0,0,0
2302,2025-12-17,0,0,0
2302,2025-12-18,0,0,0
2302,2025-12-19,0,0,0
2302,2025-12-20,0,0,0
2302,2025-12-21,0,0,0
2335,2025-11-22,0,0,0
2335,2025-11-23,0,0,0
2335,2025-11-24,0,0,0
2335,2025-11-25,0,0,0
2335,2025-11-26,0,0,0
2335,2025-11-27,0,0,0
2335,2025-11-28,0,0,0
2335,2025-11-29,0,0,0
2335,2025-11-30,0,0,0
2335,2025-12-01,0,0,0
2335,2025-12-02,0,0,0
2335,2025-12-03,0,0,0
2335,2025-12-04,0,0,0
2335,2025-12-05,0,0,0
2335,2025-12-06,0,0,0
2335,2025-12-07,0,0,0
2335,2025-12-08,0,0,0
2335,2025-12-09,0,0,0
2335,2025-12-10,0,0,0
2335,2025-12-11,0,0,0
2335,2025-12-12,0,0,0
2335,2025-12-13,0,0,0
2335,2025-12-14,0,0,0
2335,2025-12-15,0,0,0
2335,2025-12-16,0,0,0
2335,2025-12-17,0,0,0
2335,2025-12-18,0,0,0
2335,2025-12-19,0,0,0
2335,2025-12-20,0,0,0
2335,2025-12-21,0,0,0
2337,2025-11-22,94,94,0
2337,2025-11-23,97,97,0
2337,2025-11-24,101,101,0
2337,2025-11-25,93,93,0
2337,2025-11-26,104,104,0
2337,2025-11-27,93,93,0
2337,2025-11-28,32,32,0
2337,2025-11-29,27,28,1
2337,2025-11-30,18,19,1
2337,2025-12-01,19,19,0
2337,2025-12-02,26,27,1
2337,2025-12-03,24,25,1
2337,2025-12-04,31,33,2
2337,2025-12-05,22,23,1
2337,2025-12-06,20,21,1
2337,2025-12-07,26,27,1
2337,2025-12-08,19,20,1
2337,2025-12-09,34,35,1
2337,2025-12-10,63,66,3
2337,2025-12-11,62,65,3
2337,2025-12-12,36,38,2
2337,2025-12-13,65,68,3
2337,2025-12-14,77,80,3
2337,2025-12-15,75,79,4
2337,2025-12-16,65,68,3
2337,2025-12-17,43,45,2
2337,2025-12-18,62,65,3
2337,2025-12-19,45,48,3
2337,2025-12-20,44,47,3
2337,2025-12-21,23,24,1
2363,2025-11-22,7,7,0
2363,2025-11-23,14,14,0
2363,2025-11-24,7,7,0
2363,2025-11-25,14,14,0
2363,2025-11-26,13,13,0
2363,2025-11-27,26,26,0
2363,2025-11-28,6,6,0
2363,2025-11-29,9,10,1
2363,2025-11-30,10,10,0
2363,2025-12-01,10,10,0
2363,2025-12-02,12,12,0
2363,2025-12-03,17,18,1
2363,2025-12-04,55,59,4
2363,2025-12-05,9,9,0
2363,2025-12-06,9,10,1
2363,2025-12-07,6,7,1
2363,2025-12-08,5,6,1
2363,2025-12-09,5,6,1
2363,2025-12-10,9,9,0
2363,2025-12-11,33,35,2
2363,2025-12-12,5,6,1
2363,2025-12-13,5,5,0
2363,2025-12-14,4,5,1
2363,2025-12-15,5,6,1
2363,2025-12-16,8,8,0
2363,2025-12-17,11,12,1
2363,2025-12-18,33,35,2
2363,2025-12-19,8,8,0
2363,2025-12-20,6,6,0
2363,2025-12-21,4,4,0
2406,2025-11-22,5,5,0
2406,2025-11-23,4,4,0
2406,2025-11-24,4,4,0
2406,2025-11-25,5,5,0
2406,2025-11-26,5,5,0
2406,2025-11-27,5,5,0
2406,2025-11-28,5,5,0
2406,2025-11-29,5,5,0
2406,2025-11-30,6,6,0
2406,2025-12-01,4,4,0
2406,2025-12-02,5,5,0
2406,2025-12-03,5,5,0
2406,2025-12-04,5,6,1
2406,2025-12-05,5,6,1
2406,2025-12-06,4,4,0
2406,2025-12-07,4,4,0
2406,2025-12-08,4,4,0
2406,2025-12-09,4,4,0
2406,2025-12-10,5,5,0
2406,2025-12-11,5,5,0
2406,2025-12-12,4,5,1
2406,2025-12-13,5,5,0
2406,2025-12-14,4,4,0
2406,2025-12-15,5,5,0
2406,2025-12-16,5,5,0
2406,2025-12-17,5,5,0
2406,2025-12-18,5,5,0
2406,2025-12-19,5,5,0
2406,2025-12-20,5,5,0
2406,2025-12-21,4,4,0
2423,2025-11-22,24,24,0
2423,2025-11-23,23,23,0
2423,2025-11-24,16,16,0
2423,2025-11-25,13,13,0
2423,2025-11-26,18,18,0
2423,2025-11-27,19,19,0
2423,2025-11-28,13,13,0
2423,2025-11-29,14,14,0
2423,2025-11-30,15,16,1
2423,2025-12-01,14,15,1
2423,2025-12-02,15,16,1
2423,2025-12-03,16,17,1
2423,2025-12-04,21,23,2
2423,2025-12-05,18,19,1
2423,2025-12-06,18,19,1
2423,2025-12-07,17,18,1
2423,2025-12-08,19,20,1
2423,2025-12-09,18,19,1
2423,2025-12-10,18,19,1
2423,2025-12-11,18,19,1
2423,2025-12-12,16,17,1
2423,2025-12-13,17,18,1
2423,2025-12-14,17,18,1
2423,2025-12-15,19,20,1
2423,2025-12-16,19,20,1
2423,2025-12-17,22,23,1
2423,2025-12-18,22,24,2
2423,2025-12-19,16,17,1
2423,2025-12-20,18,19,1
2423,2025-12-21,18,19,1
2424,2025-11-22,0,0,0
2424,2025-11-23,0,0,0
2424,2025-11-24,0,0,0
2424,2025-11-25,0,0,0
2424,2025-11-26,0,0,0
2424,2025-11-27,0,0,0
2424,2025-11-28,0,0,0
2424,2025-11-29,0,0,0
2424,2025-11-30,0,0,0
2424,2025-12-01,0,0,0
2424,2025-12-02,0,0,0
2424,2025-12-03,0,0,0
2424,2025-12-04,0,0,0
2424,2025-12-05,0,0,0
2424,2025-12-06,0,0,0
2424,2025-12-07,0,0,0
2424,2025-12-08,0,0,0
2424,2025-12-09,0,0,0
2424,2025-12-10,0,0,0
2424,2025-12-11,0,0,0
2424,2025-12-12,0,0,0
2424,2025-12-13,0,0,0
2424,2025-12-14,0,0,0
2424,2025-12-15,0,0,0
2424,2025-12-16,0,0,0
2424,2025-12-17,0,0,0
2424,2025-12-18,0,0,0
2424,2025-12-19,0,0,0
2424,2025-12-20,0,0,0
2424,2025-12-21,0,0,0
2451,2025-11-22,0,0,0
2451,2025-11-23,0,0,0
2451,2025-11-24,0,0,0
2451,2025-11-25,0,0,0
2451,2025-11-26,0,0,0
2451,2025-11-27,0,0,0
2451,2025-11-28,0,0,0
2451,2025-11-29,0,0,0
2451,2025-11-30,0,0,0
2451,2025-12-01,0,0,0
2451,2025-12-02,0,0,0
2451,2025-12-03,0,0,0
2451,2025-12-04,0,0,0
2451,2025-12-05,0,0,0
2451,2025-12-06,0,0,0
2451,2025-12-07,0,0,0
2451,2025-12-08,0,0,0
2451,2025-12-09,0,0,0
2451,2025-12-10,0,0,0
2451,2025-12-11,0,0,0
2451,2025-12-12,0,0,0
2451,2025-12-13,0,0,0
2451,2025-12-14,0,0,0
2451,2025-12-15,0,0,0
2451,2025-12-16,0,0,0
2451,2025-12-17,0,0,0
2451,2025-12-18,0,0,0
2451,2025-12-19,0,0,0
2451,2025-12-20,0,0,0
2451,2025-12-21,0,0,0
2483,2025-11-22,1418,1418,0
2483,2025-11-23,1418,1418,0
2483,2025-11-24,1647,1647,0
2483,2025-11-25,1757,1757,0
2483,2025-11-26,1736,1736,0
2483,2025-11-27,1400,1400,0
2483,2025-11-28,598,598,0
2483,2025-11-29,755,792,37
2483,2025-11-30,820,865,45
2483,2025-12-01,868,916,48
2483,2025-12-02,902,955,53
2483,2025-12-03,1025,1092,67
2483,2025-12-04,1047,1126,79
2483,2025-12-05,759,815,56
2483,2025-12-06,859,908,49
2483,2025-12-07,830,878,48
2483,2025-12-08,863,911,48
2483,2025-12-09,977,1031,54
2483,2025-12-10,898,948,50
2483,2025-12-11,817,869,52
2483,2025-12-12,589,625,36
2483,2025-12-13,733,780,47
2483,2025-12-14,801,849,48
2483,2025-12-15,980,1041,61
2483,2025-12-16,1060,1129,69
2483,2025-12-17,1054,1123,69
2483,2025-12-18,902,964,62
2483,2025-12-19,692,741,49
2483,2025-12-20,746,801,55
2483,2025-12-21,438,469,31
2575,2025-11-22,0,0,0
2575,2025-11-23,0,0,0
2575,2025-11-24,0,0,0
2575,2025-11-25,0,0,0
2575,2025-11-26,0,0,0
2575,2025-11-27,0,0,0
2575,2025-11-28,0,0,0
2575,2025-11-29,0,0,0
2575,2025-11-30,0,0,0
2575,2025-12-01,0,0,0
2575,2025-12-02,0,0,0
2575,2025-12-03,0,0,0
2575,2025-12-04,0,0,0
2575,2025-12-05,0,0,0
