city_code,checkin,horizon,observed,final,remaining_demand,observed_total,days_to_checkin,pickup_1d,pickup_3d,pickup_7d,pickup_14d,pickup_velocity_3d,pickup_velocity_7d,pickup_velocity_14d,pickup_acceleration_3d,pickup_acceleration_7d,pickup_1d_share,pickup_3d_share,pickup_7d_share,pickup_3d_over_7d,active_search_days,days_since_first_search,days_since_last_search,max_daily_search,mean_daily_search,std_daily_search,search_span,expected_completion_fraction,expected_remaining_fraction,pickup_baseline_prediction,pickup_baseline_remaining,pickup_surprise,checkin_weekday,is_weekend,checkin_day_of_month,jalali_month,jalali_day,province_code,lat,long,city_hist_mean,city_hist_median,city_hist_p75,city_hist_p90,city_hist_std,city_volatility,city_weekend_ratio,city_weekday_mean,market_observed_total,market_pickup_1d,market_pickup_3d,market_pickup_7d,market_pickup_14d,market_pickup_velocity_3d,market_pickup_velocity_7d,market_pickup_velocity_14d,market_pickup_acceleration_3d,market_pickup_acceleration_7d,city_share_of_market,province_observed_total,province_pickup_1d,province_pickup_3d,province_pickup_7d,province_pickup_14d,province_pickup_velocity_3d,province_pickup_velocity_7d,province_pickup_velocity_14d,province_pickup_acceleration_3d,province_pickup_acceleration_7d,city_share_of_province
9936,2024-06-04,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.2831,0.7169,0,0,0,1,0,4,3,15,289,34.8,60.51,0.005479,0,0,0,0.1047,19.1,0,0,1.214e+05,8867,2.357e+04,5.239e+04,8.266e+04,7857,7484,5904,464.7,3160,0,1.802e+04,1381,4560,8943,1.266e+04,1520,1278,903.9,294,747.3,0
1307,2024-06-05,30,0,3,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.06466,0.9353,0,0,0,2,0,5,3,16,149,37.07,50.39,40.48,9,42,92.2,79.14,1.955,1.065,47.37,4.438e+04,3737,1.131e+04,1.938e+04,3.084e+04,3770,2769,2203,1724,1132,0,1.252e+04,1218,3348,5470,8673,1116,781.4,619.5,551.3,323.9,0
2154,2024-06-05,30,1,2,1,1,30,0,0,1,1,0,0.1429,0.07143,0,0.1429,0,0,1,0,1,6,6,1,1,0,0,0.08178,0.9182,12.23,11.23,2.615,2,0,5,3,16,424,33.45,52.49,5.532,4,7,11,5.791,1.047,1.186,6.115,4.438e+04,3737,1.131e+04,1.938e+04,3.084e+04,3770,2769,2203,1724,1132,2.253e-05,3895,264,866,1673,2723,288.7,239,194.5,94.33,89,0.0002567
4973,2024-06-05,5,6,43,37,6,5,0,2,3,3,0.6667,0.4286,0.2143,0.3333,0.4286,0,0.3333,0.5,0.6667,4,21,1,3,1.5,0.866,20,0.534,0.466,11.24,5.236,1.248,2,0,5,3,16,929,35.74,51.07,52.6,43,64,100.6,33.31,0.6333,1.572,64.63,3.351e+05,3.268e+04,8.333e+04,1.688e+05,2.314e+05,2.778e+04,2.411e+04,1.653e+04,5377,1.517e+04,1.791e-05,1.38e+04,1806,4171,7812,1.035e+04,1390,1116,739.4,429.3,753.3,0.0004349
5270,2024-06-05,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1011,0.8989,0,0,0,2,0,5,3,16,754,35.95,52.12,28.76,19,33,66.6,35.62,1.238,1.593,35.13,6.485e+04,5586,1.373e+04,2.839e+04,4.38e+04,4575,4056,3128,1084,1855,0,1.406e+04,1217,3184,6410,9717,1061,915.7,694.1,333,443.3,0
5947,2024-06-05,21,51,394,343,51,21,0,9,18,35,3,2.571,2.5,0.3333,0.1429,0,0.1765,0.3529,0.5,18,32,1,7,2.833,1.863,31,0.1519,0.8481,335.7,284.7,9.935,2,0,5,3,16,754,37.09,50.19,283.4,188,325,613.2,314.8,1.111,1.193,350.1,9.08e+04,6810,1.977e+04,3.968e+04,6.196e+04,6589,5669,4426,961,2486,0.0005617,1.967e+04,1400,4351,8798,1.355e+04,1450,1257,968.1,188.3,577.4,0.002593
8592,2024-06-05,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3423,0.6577,0,0,0,2,0,5,3,16,424,32.67,52.13,0.005479,0,0,0,0.1047,19.1,0,0,2.057e+05,2.112e+04,5.269e+04,8.551e+04,1.346e+05,1.756e+04,1.222e+04,9617,8579,5197,0,1.782e+04,1961,4922,7752,1.167e+04,1641,1107,833.3,824.7,548.3,0
8699,2024-06-05,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1781,0.8219,0,0,0,2,0,5,3,16,987,35.52,51.36,0.005479,0,0,0,0.1047,19.1,0,0,1.121e+05,8407,2.133e+04,4.728e+04,7.567e+04,7109,6755,5405,520,2699,0,9038,565,1607,3307,5541,535.7,472.4,395.8,134,153.3,0
8789,2024-06-05,10,7,13,6,7,10,1,1,2,3,0.3333,0.2857,0.2143,0,0.1429,0.1429,0.1429,0.2857,0.5,5,35,0,3,1.4,0.8,35,0.3423,0.6577,20.45,13.45,13.04,2,0,5,3,16,424,32.7,51.1,6.4,2,6,14.6,13.65,2.133,1.032,7.692,2.057e+05,2.112e+04,5.269e+04,8.551e+04,1.346e+05,1.756e+04,1.222e+04,9617,8579,5197,3.403e-05,1.782e+04,1961,4922,7752,1.167e+04,1641,1107,833.3,824.7,548.3,0.0003929
1675,2024-06-07,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6688,0.3312,0,0,0,4,1,7,3,18,149,36.64,53.2,1.69,1,2,5,2.649,1.567,1.268,1.472,1.318e+05,1.345e+04,3.36e+04,6.216e+04,9.398e+04,1.12e+04,8880,6713,3572,4334,0,4.157e+04,4521,1.149e+04,2.227e+04,3.211e+04,3831,3182,2294,971.7,1776,0
2670,2024-06-07,7,11,48,37,11,7,2,5,7,7,1.667,1,0.5,1,1,0.1818,0.4545,0.6364,0.7143,5,16,0,3,2.2,0.4,16,0.2967,0.7033,37.07,26.07,5.447,4,1,7,3,18,424,33.97,51.15,88.96,23,74,209.2,218.8,2.459,2.492,53.43,8.951e+04,7242,1.982e+04,4.16e+04,6.018e+04,6607,5943,4299,940,3288,0.0001229,4683,403,987,2106,3148,329,300.9,224.9,23.67,152,0.002349
2692,2024-06-07,2,489,822,333,489,2,43,140,263,371,46.67,37.57,26.5,16,22.14,0.08793,0.2863,0.5378,0.5323,33,54,0,51,14.82,15.33,54,0.6851,0.3149,713.8,224.8,4.89e+08,4,1,7,3,18,754,38.39,48.87,1671,1020,1914,3849,2100,1.257,1.276,1453,1.481e+05,1.624e+04,4.046e+04,7.273e+04,1.072e+05,1.349e+04,1.039e+04,7660,5032,5460,0.003302,2.509e+04,2440,6879,1.305e+04,1.91e+04,2293,1864,1364,691.3,999.1,0.01949
3312,2024-06-07,14,7,47,40,7,14,1,1,3,7,0.3333,0.4286,0.5,0,-0.1429,0.1429,0.1429,0.4286,0.3333,6,11,0,2,1.167,0.3727,11,0.2036,0.7964,34.38,27.38,0.9169,4,1,7,3,18,987,35.69,51.02,83.37,76,94,113.6,40.97,0.4914,1.213,75.34,4.791e+04,3813,1.004e+04,1.858e+04,3.178e+04,3348,2655,2270,1246,770.3,0.0001461,9020,621,1653,3202,5385,551,457.4,384.6,156,145.6,0.0007761
3927,2024-06-07,7,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.4384,0.5616,0,0,0,4,1,7,3,18,424,32.56,51.51,9.027,6,11,18,12.25,1.356,1.129,7.434,8.951e+04,7242,1.982e+04,4.16e+04,6.018e+04,6607,5943,4299,940,3288,0,4683,403,987,2106,3148,329,300.9,224.9,23.67,152,0
4756,2024-06-07,1,410,486,76,410,1,111,178,262,370,59.33,37.43,26.43,39,22,0.2707,0.4341,0.639,0.6794,26,56,0,111,15.77,22.5,56,0.8707,0.1293,470.9,60.88,4.1e+08,4,1,7,3,18,149,36.57,51.97,1204,797,1290,2277,1313,1.09,1.25,1063,1.703e+05,2.222e+04,5.19e+04,8.804e+04,1.262e+05,1.73e+04,1.258e+04,9015,7669,7124,0.002407,5.348e+04,6773,1.643e+04,2.95e+04,4.217e+04,5478,4214,3012,2034,2404,0.007666
4994,2024-06-07,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.08178,0.9182,0,0,0,4,1,7,3,18,424,32.38,51.56,0.005479,0,0,0,0.1047,19.1,0,0,1.39e+04,858,2975,6130,9701,991.7,875.7,692.9,121,365.6,0,705,80,165,288,567,55,41.14,40.5,22.67,1.286,0
5262,2024-06-07,2,61,83,22,61,2,13,30,50,61,10,7.143,4.357,4.667,5.571,0.2131,0.4918,0.8197,0.6,8,11,0,13,7.625,3.603,11,0.6625,0.3375,92.07,31.07,6.1e+07,4,1,7,3,18,929,35.96,50.79,111.3,71,131,224.6,125.6,1.129,1.667,99.51,1.481e+05,1.624e+04,4.046e+04,7.273e+04,1.072e+05,1.349e+04,1.039e+04,7660,5032,5460,0.0004119,1.129e+04,2053,4806,6912,9289,1602,987.4,663.5,1012,647.9,0.005402
6268,2024-06-07,5,931,1772,841,931,5,101,280,557,711,93.33,79.57,50.79,15.33,57.57,0.1085,0.3008,0.5983,0.5027,40,54,0,101,23.27,28.8,54,0.4925,0.5075,1890,959.4,9.31e+08,4,1,7,3,18,149,36.67,51.29,3834,2923,4801,7660,3268,0.8524,1.267,3219,1.076e+05,9381,2.536e+04,4.956e+04,7.408e+04,8454,7080,5291,2350,3577,0.00865,3.325e+04,3173,9267,1.779e+04,2.499e+04,3089,2542,1785,898,1513,0.028
6287,2024-06-07,10,20,62,42,20,10,2,6,12,19,2,1.714,1.357,0,0.7143,0.1,0.3,0.6,0.5,9,25,0,4,2.222,0.9162,25,0.2649,0.7351,75.49,55.49,2e+07,4,1,7,3,18,987,35.48,50.95,109.2,93,116,144,94.45,0.8651,1.185,92.66,6.969e+04,5734,1.7e+04,3.182e+04,4.681e+04,5667,4546,3343,1721,2406,0.000287,1.22e+04,776,2291,4828,7433,763.7,689.7,530.9,87.33,317.6,0.00164
7029,2024-06-07,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1202,0.8798,0,0,0,4,1,7,3,18,289,36.14,59.11,0.005479,0,0,0,0.1047,19.1,0,0,1.39e+04,858,2975,6130,9701,991.7,875.7,692.9,121,365.6,0,1997,132,411,849,1377,137,121.3,98.36,17.67,45.86,0
2335,2024-06-08,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.767,0.233,0,0,0,5,0,8,3,19,424,32.63,51.48,0.8301,0,1,3,1.431,1.724,0.9655,0.6923,1.905e+05,1.79e+04,4.866e+04,9.103e+04,1.375e+05,1.622e+04,1.3e+04,9820,4991,6367,0,9961,777,2562,4518,6907,854,645.4,493.4,346,304.1,0
2692,2024-06-08,7,422,1062,640,422,7,64,131,246,324,43.67,35.14,23.14,11.33,24,0.1517,0.3104,0.5829,0.5325,33,50,0,64,12.79,14.5,50,0.3765,0.6235,1121,698.8,4.22e+08,5,0,8,3,19,754,38.39,48.87,1671,1020,1914,3849,2100,1.257,1.276,1411,1.186e+05,1.047e+04,2.741e+04,5.548e+04,8.064e+04,9138,7926,5760,1907,4332,0.003558,2.064e+04,1816,4792,1.02e+04,1.467e+04,1597,1457,1048,179,817.3,0.02044
2949,2024-06-08,14,378,1944,1566,378,14,80,127,184,261,42.33,26.29,18.64,30,15.29,0.2116,0.336,0.4868,0.6902,32,45,0,80,11.81,14.93,45,0.1497,0.8503,2525,2147,3.78e+08,5,0,8,3,19,987,35.63,51.06,4513,3109,4931,9851,3767,0.8349,2.067,2972,6.312e+04,5544,1.401e+04,2.516e+04,4.188e+04,4670,3594,2991,1823,1205,0.005988,1.019e+04,777,1934,3712,6308,644.7,530.3,450.6,191,159.4,0.03709
3109,2024-06-08,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8794,0.1206,0,0,0,5,0,8,3,19,289,35.59,58.88,0.005479,0,0,0,0.1047,19.1,0,0.03846,1.905e+05,1.79e+04,4.866e+04,9.103e+04,1.375e+05,1.622e+04,1.3e+04,9820,4991,6367,0,2.258e+04,1410,4116,8935,1.418e+04,1372,1276,1013,120.3,526.4,0
5640,2024-06-08,2,1767,2169,402,1767,2,190,577,1058,1427,192.3,151.1,101.9,56.33,98.43,0.1075,0.3265,0.5988,0.5454,42,57,0,201,42.07,55.98,57,0.7586,0.2414,2329,562.3,1.767e+09,5,0,8,3,19,149,36.49,51.14,3841,2444,5052,9551,3829,0.9968,1.402,3062,1.905e+05,1.79e+04,4.866e+04,9.103e+04,1.375e+05,1.622e+04,1.3e+04,9820,4991,6367,0.009277,6.893e+04,6606,1.831e+04,3.517e+04,5.276e+04,6104,5025,3769,1675,2512,0.02563
5927,2024-06-08,7,343,801,458,343,7,44,85,160,236,28.33,22.86,16.86,5.667,12,0.1283,0.2478,0.4665,0.5312,34,52,0,44,10.09,10.39,52,0.4469,0.5531,767.5,424.5,3.43e+08,5,0,8,3,19,754,37.74,48.95,1781,1226,2354,4767,1998,1.121,1.216,1600,1.186e+05,1.047e+04,2.741e+04,5.548e+04,8.064e+04,9138,7926,5760,1907,4332,0.002892,2.064e+04,1816,4792,1.02e+04,1.467e+04,1597,1457,1048,179,817.3,0.01662
6287,2024-06-08,25,2,86,84,2,25,0,0,0,1,0,0,0.07143,0,-0.1429,0,0,0,0,2,17,11,1,1,0,6,0.09271,0.9073,21.57,19.57,0.4179,5,0,8,3,19,987,35.48,50.95,109.2,93,116,144,94.45,0.8651,1.185,91.62,2.79e+04,2178,6656,1.219e+04,1.944e+04,2219,1741,1389,721.3,705.4,7.168e-05,4835,315,952,1826,3283,317.3,260.9,234.5,78,52.71,0.0004137
6613,2024-06-08,18,0,2,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1718,0.8282,0,0,0,5,0,8,3,19,754,37.26,50.01,17.95,11,20,40.6,22.28,1.241,1.284,15.75,4.548e+04,2900,7512,1.758e+04,2.977e+04,2504,2511,2126,-58,769.7,0,7272,451,1302,3198,4820,434,456.9,344.3,-57,225.1,0
7888,2024-06-08,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.767,0.233,0,0,0,5,0,8,3,19,424,32.78,51.65,0.005479,0,0,0,0.1047,19.1,0,0.03846,1.905e+05,1.79e+04,4.866e+04,9.103e+04,1.375e+05,1.622e+04,1.3e+04,9820,4991,6367,0,9961,777,2562,4518,6907,854,645.4,493.4,346,304.1,0
9581,2024-06-08,18,4,79,75,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,14,3,2,1,24,0.2139,0.7861,18.7,14.7,0.8112,5,0,8,3,19,149,36.88,50.72,98.33,66,127,215.2,98.8,1.005,1.032,90.29,4.548e+04,2900,7512,1.758e+04,2.977e+04,2504,2511,2126,-58,769.7,8.795e-05,1.348e+04,922,2336,4728,8877,778.7,675.4,634.1,188,82.71,0.0002967
1317,2024-06-09,10,6,12,6,6,10,2,3,6,6,1,0.8571,0.4286,0,0.8571,0.3333,0.5,1,0.5,5,5,0,2,1.2,0.4,5,0.3318,0.6682,18.08,12.08,3.508,6,0,9,3,20,754,37.03,50.34,52.86,29,70,123.6,62.8,1.188,1.356,39.62,1.005e+05,7812,2.205e+04,4.598e+04,6.696e+04,7349,6569,4783,904,3571,5.968e-05,1.682e+04,1290,3830,8012,1.159e+04,1277,1145,828,125.7,633.1,0.0003567
1460,2024-06-09,21,3,14,11,3,21,0,0,0,1,0,0,0.07143,0,-0.1429,0,0,0,0,3,36,10,1,1,0,26,0.1588,0.8412,18.89,15.89,2.358,6,0,9,3,20,424,33.53,52.22,20.66,11,20,37.6,41.81,2.024,0.929,19.88,4.159e+04,2605,8016,1.676e+04,2.76e+04,2672,2395,1971,459,847,7.214e-05,2240,132,371,780,1389,123.7,111.4,99.21,33.33,24.43,0.001339
2951,2024-06-09,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8069,0.1931,0,0,0,6,0,9,3,20,289,35.96,57.77,0.005479,0,0,0,0.1047,19.1,0,0,1.833e+05,1.537e+04,4.289e+04,8.275e+04,1.287e+05,1.43e+04,1.182e+04,9195,3976,5253,0,2.322e+04,1422,3943,8861,1.471e+04,1314,1266,1051,69.33,430.3,0
5241,2024-06-09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8796,0.1204,0,0,0,6,0,9,3,20,424,32.34,51.5,0.005479,0,0,0,0.1047,19.1,0,0,2.233e+05,2.173e+04,5.539e+04,1.041e+05,1.583e+05,1.846e+04,1.488e+04,1.131e+04,5330,7132,0,1.137e+04,1224,2629,5204,7829,876.3,743.4,559.2,163,368.4,0
6126,2024-06-09,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1583,0.8417,0,0,0,6,0,9,3,20,424,32.82,51.78,0.005479,0,0,0,0.1047,19.1,0,0,4.159e+04,2605,8016,1.676e+04,2.76e+04,2672,2395,1971,459,847,0,2240,132,371,780,1389,123.7,111.4,99.21,33.33,24.43,0
6986,2024-06-09,10,5,8,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,16,5,5,0,0,0.2534,0.7466,19.73,14.73,3.526,6,0,9,3,20,424,33.9,51.77,29.39,11,25,93.6,52.23,1.777,2.737,13.77,1.005e+05,7812,2.205e+04,4.598e+04,6.696e+04,7349,6569,4783,904,3571,4.973e-05,5241,346,1123,2332,3372,374.3,333.1,240.9,51,184.6,0.000954
7274,2024-06-09,18,286,1786,1500,286,18,7,24,78,188,8,11.14,13.43,-7.333,-4.571,0.02448,0.08392,0.2727,0.3077,31,40,0,30,9.226,7.272,40,0.1429,0.8571,2001,1715,2.86e+08,6,0,9,3,20,149,36.29,52.88,5012,3281,5766,1.141e+04,5135,1.025,1.642,3352,5.054e+04,3847,8954,1.888e+04,3.269e+04,2985,2697,2335,312.7,723.6,0.005659,1.61e+04,1571,3293,5992,1.068e+04,1098,856,762.9,358.7,186.1,0.01776
7613,2024-06-09,18,3,7,4,3,18,2,2,2,3,0.6667,0.2857,0.2143,0.6667,0.1429,0.6667,0.6667,0.6667,1,2,7,0,2,1.5,0.5,7,0.1718,0.8282,17.47,14.47,2.085,6,0,9,3,20,754,37.04,50.41,21.33,12,23,48.6,27.75,1.301,1.193,17.4,5.054e+04,3847,8954,1.888e+04,3.269e+04,2985,2697,2335,312.7,723.6,5.936e-05,8244,697,1534,3343,5430,511.3,477.6,387.9,17.67,179.4,0.0003639
8304,2024-06-09,5,141,236,95,141,5,15,24,72,98,8,10.29,7,-8,6.571,0.1064,0.1702,0.5106,0.3333,22,52,0,23,6.409,5.499,52,0.3675,0.6325,383.7,242.7,1.41e+08,6,0,9,3,20,987,35.75,52.77,775.3,301,745,1618,1458,1.88,1.853,448.2,1.532e+05,1.276e+04,3.399e+04,6.802e+04,1.065e+05,1.133e+04,9717,7605,2514,4224,0.0009206,2.14e+04,1783,4596,8517,1.385e+04,1532,1217,989.1,471,455.3,0.00659
8592,2024-06-09,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3423,0.6577,0,0,0,6,0,9,3,20,424,32.67,52.13,0.005479,0,0,0,0.1047,19.1,0,0,1.005e+05,7812,2.205e+04,4.598e+04,6.696e+04,7349,6569,4783,904,3571,0,5241,346,1123,2332,3372,374.3,333.1,240.9,51,184.6,0
1996,2024-06-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.88,0.12,0,0,0,0,0,10,3,21,754,37.16,50.22,7.874,5,8,14,11.67,1.482,1.035,7.538,2.288e+05,2.402e+04,6.132e+04,1.073e+05,1.611e+05,2.044e+04,1.533e+04,1.151e+04,8462,7639,0,4.005e+04,3647,1.023e+04,1.89e+04,2.879e+04,3409,2700,2057,1152,1287,0
2483,2024-06-10,14,75,242,167,75,14,12,32,40,46,10.67,5.714,3.286,8,4.857,0.16,0.4267,0.5333,0.8,16,34,0,12,4.688,3.404,34,0.3638,0.6362,206.2,131.2,3.436,0,0,10,3,21,490,26.96,56.07,744.5,449,856,1807,927.1,1.245,0.9011,751.9,7.418e+04,6490,1.766e+04,3.215e+04,4.773e+04,5886,4593,3409,1994,2368,0.001011,8280,789,1951,3327,5046,650.3,475.3,360.4,295,229.7,0.009058
3140,2024-06-10,30,13,252,239,13,30,0,0,1,7,0,0.1429,0.5,-0.3333,-0.7143,0,0,0.07692,0,7,18,3,4,1.857,0.9897,15,0.04189,0.9581,310.3,297.3,3.667,0,0,10,3,21,929,36.17,50.77,624,226,528,1386,1283,2.057,1.728,421,2.214e+04,1982,5165,9986,1.573e+04,1722,1427,1124,479,605.9,0.000587,744,116,220,334,520,73.33,47.71,37.14,43.67,21.14,0.01747
3935,2024-06-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.9462,0.05382,0,0,0,0,0,10,3,21,289,34.98,60.32,0.005479,0,0,0,0.1047,19.1,0,0,2.288e+05,2.402e+04,6.132e+04,1.073e+05,1.611e+05,2.044e+04,1.533e+04,1.151e+04,8462,7639,0,2.64e+04,1462,4590,9293,1.646e+04,1530,1328,1175,369,304.3,0
4655,2024-06-10,10,2452,6127,3675,2452,10,212,605,1223,1731,201.7,174.7,123.6,47.33,102.1,0.08646,0.2467,0.4988,0.4947,49,49,0,213,50.04,58.69,49,0.3062,0.6938,8008,5556,2.452e+09,0,0,10,3,21,149,36.7,51.2,7536,5481,9524,1.43e+04,6676,0.886,1.242,6416,1.029e+05,8147,2.249e+04,4.634e+04,6.752e+04,7498,6619,4823,1273,3593,0.02384,3.535e+04,3074,8480,1.699e+04,2.438e+04,2827,2427,1742,586.7,1372,0.06937
7029,2024-06-10,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1202,0.8798,0,0,0,0,0,10,3,21,289,36.14,59.11,0.005479,0,0,0,0.1047,19.1,0,0,2.214e+04,1982,5165,9986,1.573e+04,1722,1427,1124,479,605.9,0,3140,174,654,1297,2085,218,185.3,148.9,38,72.71,0
7432,2024-06-10,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1947,0.8053,0,0,0,0,0,10,3,21,424,34.04,51.05,2.178,1,3,5,4.43,2.034,1.509,1.923,5.23e+04,3840,1.028e+04,1.95e+04,3.4e+04,3426,2786,2429,1195,714,0,2748,221,595,1082,1690,198.3,154.6,120.7,81.33,67.71,0
9899,2024-06-10,10,12,41,29,12,10,2,2,9,11,0.6667,1.286,0.7857,-1.667,1,0.1667,0.1667,0.75,0.2222,6,39,0,6,2,1.826,39,0.2104,0.7896,57.04,45.04,6.519,0,0,10,3,21,987,35.62,52.15,128.3,49,110,242.2,302.4,2.358,1.749,90.87,1.029e+05,8147,2.249e+04,4.634e+04,6.752e+04,7498,6619,4823,1273,3593,0.0001167,1.487e+04,942,2572,6069,9093,857.3,867,649.5,-71.33,435,0.0008069
2483,2024-06-11,5,123,209,86,123,5,18,27,43,78,9,6.143,5.571,3.667,1.143,0.1463,0.2195,0.3496,0.6279,28,45,0,18,4.393,3.716,45,0.6572,0.3428,187.2,64.17,1.23e+08,1,0,11,3,22,490,26.96,56.07,744.5,449,856,1807,927.1,1.245,0.9011,820.9,1.49e+05,1.1e+04,3.062e+04,6.338e+04,1.007e+05,1.021e+04,9055,7190,1697,3729,0.0008255,1.434e+04,769,1997,4607,8337,665.7,658.1,595.5,32.33,125.3,0.008575
2483,2024-06-11,14,71,209,138,71,14,7,24,34,39,8,4.857,2.786,7,4.143,0.09859,0.338,0.4789,0.7059,21,36,0,11,3.381,2.535,36,0.3638,0.6362,195.2,124.2,3.253,1,0,11,3,22,490,26.96,56.07,744.5,449,856,1807,927.1,1.245,0.9011,820.9,7.365e+04,5578,1.668e+04,3.136e+04,4.657e+04,5560,4480,3327,1697,2307,0.000964,8638,555,1745,3266,5007,581.7,466.6,357.6,193.3,217.9,0.008219
2728,2024-06-11,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.2703,0.7297,0,0,0,1,0,11,3,22,490,26.81,53.37,90.64,38,97,184,162.5,1.793,0.8579,101.2,3.316e+04,2261,6085,1.419e+04,2.284e+04,2028,2027,1631,-53.67,790.4,0,4338,356,707,1684,2785,235.7,240.6,198.9,-1.667,83.29,0
2854,2024-06-11,14,10,28,18,10,14,0,0,7,7,0,1,0.5,-2.333,1,0,0,0.7,0,2,17,5,7,5,2,12,0.2334,0.7666,42.84,32.84,5.928,1,0,11,3,22,754,37.09,49.42,28.12,15,33,67.6,40.1,1.426,1.217,27.87,7.365e+04,5578,1.668e+04,3.136e+04,4.657e+04,5560,4480,3327,1697,2307,0.0001358,1.258e+04,907,2933,5543,7945,977.7,791.9,567.5,327,448.7,0.0007946
2951,2024-06-11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.677,0.323,0,0,0,1,0,11,3,22,289,35.96,57.77,0.005479,0,0,0,0.1047,19.1,0,0,1.49e+05,1.1e+04,3.062e+04,6.338e+04,1.007e+05,1.021e+04,9055,7190,1697,3729,0,2.03e+04,1172,3288,7507,1.294e+04,1096,1072,924.5,43.67,295.9,0
3382,2024-06-11,30,0,6,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.06466,0.9353,0,0,0,1,0,11,3,22,149,36.17,53.27,12.08,6,13,32.2,17.8,1.474,1.614,10.5,2.279e+04,1963,5639,1.017e+04,1.608e+04,1880,1452,1148,806.3,608.4,0,6608,553,1673,3116,4865,557.7,445.1,347.5,236.3,195.3,0
4138,2024-06-11,18,1,9,8,1,18,0,0,0,1,0,0,0.07143,0,-0.1429,0,0,0,0,1,10,10,1,1,0,0,0.1947,0.8053,5.136,4.136,0.515,1,0,11,3,22,424,32.39,51.39,14.44,11,19,28,12.49,0.8649,1.222,14.17,5.21e+04,3773,9816,1.894e+04,3.313e+04,3272,2706,2366,1013,679.3,1.919e-05,2749,188,476,960,1636,158.7,137.1,116.9,41.33,40.57,0.0003638
5529,2024-06-11,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.2541,0.7459,0,0,0,1,0,11,3,22,424,32.55,51.37,0.611,0,0,2,1.604,2.626,2.325,0.4038,7.365e+04,5578,1.668e+04,3.136e+04,4.657e+04,5560,4480,3327,1697,2307,0,3968,306,832,1695,2475,277.3,242.1,176.8,35,130.7,0
6782,2024-06-11,14,10,111,101,10,14,0,0,0,7,0,0,0.5,0,-1,0,0,0,0,4,21,8,4,2.5,1.118,13,0.1565,0.8435,63.88,53.88,2.42,1,0,11,3,22,754,36.88,49.49,178.9,107,198,461.4,211.4,1.182,1.795,136.8,7.365e+04,5578,1.668e+04,3.136e+04,4.657e+04,5560,4480,3327,1697,2307,0.0001358,1.258e+04,907,2933,5543,7945,977.7,791.9,567.5,327,448.7,0.0007946
7515,2024-06-11,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1781,0.8219,0,0,0,1,0,11,3,22,987,35.56,51.17,0.005479,0,0,0,0.1047,19.1,0,0,5.21e+04,3773,9816,1.894e+04,3.313e+04,3272,2706,2366,1013,679.3,0,7975,458,1393,2806,4958,464.3,400.9,354.1,115.3,93.43,0
